zin_id,system,cover_text,stego_text,capacity_bits,bits_hidden,ppl_cover,ppl_stego,delta_ppl
298,combined,Ingenieurs experimenteren met nieuwe materialen zoals koolstofvezel en zelfhelend beton.,Ingenieurs experimenteren met nieuwe materialen zoals koolstofvezel en zelfhelend beton.,0,0,5.024915425920749,5.024915425920749,0.0
299,synonyms,"Bruggen over water moeten rekening houden met scheepvaart, getijden en erosie.","Bruggen over water moeten rekening geven met scheepvaart, getijden en erosie.",1,1,8.908155199048798,23.83699839890547,14.928843199856674
299,abbreviations,"Bruggen over water moeten rekening houden met scheepvaart, getijden en erosie.","Bruggen over water moeten rekening houden met scheepvaart, getijden en erosie.",0,0,8.908155199048798,8.908155199048798,0.0
299,combined,"Bruggen over water moeten rekening houden met scheepvaart, getijden en erosie.","Bruggen over water moeten rekening geven met scheepvaart, getijden en erosie.",1,1,8.908155199048798,23.83699839890547,14.928843199856674
300,synonyms,Landbruggen stuiten op uitdagingen zoals aardbevingen en grondverschuivingen.,Landbruggen stuiten op weerstand zoals aardbevingen en grondverschuivingen.,1,1,6.892735471651605,12.06994963142702,5.177214159775415
300,abbreviations,Landbruggen stuiten op uitdagingen zoals aardbevingen en grondverschuivingen.,Landbruggen stuiten op uitdagingen zoals aardbevingen en grondverschuivingen.,0,0,6.892735471651605,6.892735471651605,0.0
300,combined,Landbruggen stuiten op uitdagingen zoals aardbevingen en grondverschuivingen.,Landbruggen stuiten op weerstand zoals aardbevingen en grondverschuivingen.,1,1,6.892735471651605,12.06994963142702,5.177214159775415
301,synonyms,"De kunst van bruggenbouw combineert techniek, wiskunde en esthetiek tot harmonie.","De kunst van bruggenbouw combineert techniek, wiskunde en esthetiek tot harmonie.",0,0,14.330291068992976,14.330291068992976,0.0
301,abbreviations,"De kunst van bruggenbouw combineert techniek, wiskunde en esthetiek tot harmonie.","De kunst van bruggenbouw combineert techniek, wiskunde en esthetiek tot harmonie.",0,0,14.330291068992976,14.330291068992976,0.0
301,combined,"De kunst van bruggenbouw combineert techniek, wiskunde en esthetiek tot harmonie.","De kunst van bruggenbouw combineert techniek, wiskunde en esthetiek tot harmonie.",0,0,14.330291068992976,14.330291068992976,0.0
302,synonyms,Elke brug vertelt een verhaal van menselijke vastberadenheid en vindingrijkheid.,Elke brug vertelt een geschiedenis van menselijke vastberadenheid en vindingrijkheid.,2,2,12.989100367642344,30.215857846660885,17.22675747901854
302,abbreviations,Elke brug vertelt een verhaal van menselijke vastberadenheid en vindingrijkheid.,Elke brug vertelt een verhaal van menselijke vastberadenheid en vindingrijkheid.,0,0,12.989100367642344,12.989100367642344,0.0
302,combined,Elke brug vertelt een verhaal van menselijke vastberadenheid en vindingrijkheid.,Elke brug vertelt een geschiedenis van menselijke vastberadenheid en vindingrijkheid.,2,2,12.989100367642344,30.215857846660885,17.22675747901854
303,synonyms,"Ze verbinden niet alleen plaatsen maar ook mensen, culturen en tijdperken met elkaar.","Ze combineren niet alleen plaatsen maar ook mensen, culturen en tijdperken met elkaar.",1,1,2.6676284461931687,4.269740018192227,1.6021115719990582
303,abbreviations,"Ze verbinden niet alleen plaatsen maar ook mensen, culturen en tijdperken met elkaar.","Ze verbinden niet alleen plaatsen maar ook mensen, culturen en tijdperken met elkaar.",0,0,2.6676284461931687,2.6676284461931687,0.0
303,combined,"Ze verbinden niet alleen plaatsen maar ook mensen, culturen en tijdperken met elkaar.","Ze combineren niet alleen plaatsen maar ook mensen, culturen en tijdperken met elkaar.",1,1,2.6676284461931687,4.269740018192227,1.6021115719990582
304,synonyms,IJsbergen behoren tot de meest imposante natuurverschijnselen op onze planeet.,IJsbergen horen tot de meest imposante natuurverschijnselen op onze planeet.,1,1,15.868727096608543,17.497382053073867,1.6286549564653239
304,abbreviations,IJsbergen behoren tot de meest imposante natuurverschijnselen op onze planeet.,IJsbergen behoren tot de meest imposante natuurverschijnselen op onze planeet.,0,0,15.868727096608543,15.868727096608543,0.0
304,combined,IJsbergen behoren tot de meest imposante natuurverschijnselen op onze planeet.,IJsbergen horen tot de meest imposante natuurverschijnselen op onze planeet.,1,1,15.868727096608543,17.497382053073867,1.6286549564653239
305,synonyms,Deze drijvende ijsmassa's breken af van gletsjers en ijskappen aan de poolgebieden.,Deze drijvende ijsmassa's breken af van gletsjers en ijskappen aan de poolgebieden.,1,1,8.335096108004349,8.335096108004349,0.0
305,abbreviations,Deze drijvende ijsmassa's breken af van gletsjers en ijskappen aan de poolgebieden.,Deze drijvende ijsmassa's breken af van gletsjers en ijskappen aan de poolgebieden.,1,1,8.335096108004349,8.335096108004349,0.0
305,combined,Deze drijvende ijsmassa's breken af van gletsjers en ijskappen aan de poolgebieden.,Deze drijvende ijsmassa's breken af van gletsjers en ijskappen aan de poolgebieden.,2,2,8.335096108004349,8.335096108004349,0.0
306,synonyms,Slechts een klein deel van een ijsberg steekt boven het wateroppervlak uit.,Slechts een klein deel van een ijsberg steekt boven het wateroppervlak uit.,1,1,2.782299972454339,2.782299972454339,0.0
306,abbreviations,Slechts een klein deel van een ijsberg steekt boven het wateroppervlak uit.,Slechts een klein deel van een ijsberg steekt boven het wateroppervlak uit.,1,1,2.782299972454339,2.782299972454339,0.0
306,combined,Slechts een klein deel van een ijsberg steekt boven het wateroppervlak uit.,Slechts een klein deel van een ijsberg steekt boven het wateroppervlak uit.,2,2,2.782299972454339,2.782299972454339,0.0
307,synonyms,Ongeveer negentig procent van de massa bevindt zich onder water verborgen.,Ongeveer negentig procent van de massa bevindt zich onder water verborgen.,1,1,5.3728274964192915,5.3728274964192915,0.0
307,abbreviations,Ongeveer negentig procent van de massa bevindt zich onder water verborgen.,Ongeveer negentig procent van de massa bevindt zich onder water verborgen.,3,3,5.3728274964192915,5.3728274964192915,0.0
307,combined,Ongeveer negentig procent van de massa bevindt zich onder water verborgen.,Ongeveer negentig procent van de massa bevindt zich onder water verborgen.,4,4,5.3728274964192915,5.3728274964192915,0.0
308,synonyms,Deze eigenschap gaf oorsprong aan de bekende uitdrukking over verborgen problemen.,Deze eigenschap gaf oorsprong aan de bekende uitdrukking over verborgen problemen.,0,0,104.63081203404359,104.63081203404359,0.0
308,abbreviations,Deze eigenschap gaf oorsprong aan de bekende uitdrukking over verborgen problemen.,Deze eigenschap gaf oorsprong aan de bekende uitdrukking over verborgen problemen.,1,1,104.63081203404359,104.63081203404359,0.0
308,combined,Deze eigenschap gaf oorsprong aan de bekende uitdrukking over verborgen problemen.,Deze eigenschap gaf oorsprong aan de bekende uitdrukking over verborgen problemen.,1,1,104.63081203404359,104.63081203404359,0.0
309,synonyms,De Titanic verging in 1912 na een botsing met een ijsberg in de Atlantische Oceaan.,De Titanic verging in 1912 na een botsing met een ijsberg in de Atlantische Oceaan.,1,1,1.8710632340957098,1.8710632340957098,0.0
309,abbreviations,De Titanic verging in 1912 na een botsing met een ijsberg in de Atlantische Oceaan.,De Titanic verging in 1912 na een botsing met een ijsberg in de Atlantische Oceaan.,0,0,1.8710632340957098,1.8710632340957098,0.0
309,combined,De Titanic verging in 1912 na een botsing met een ijsberg in de Atlantische Oceaan.,De Titanic verging in 1912 na een botsing met een ijsberg in de Atlantische Oceaan.,1,1,1.8710632340957098,1.8710632340957098,0.0
310,synonyms,Sindsdien worden ijsbergen nauwlettend gevolgd door internationale waarnemingsdiensten.,Sindsdien worden ijsbergen nauwlettend gevolgd door internationale waarnemingsdiensten.,0,0,7.7059197876083045,7.7059197876083045,0.0
310,abbreviations,Sindsdien worden ijsbergen nauwlettend gevolgd door internationale waarnemingsdiensten.,Sindsdien worden ijsbergen nauwlettend gevolgd door internationale waarnemingsdiensten.,0,0,7.7059197876083045,7.7059197876083045,0.0
310,combined,Sindsdien worden ijsbergen nauwlettend gevolgd door internationale waarnemingsdiensten.,Sindsdien worden ijsbergen nauwlettend gevolgd door internationale waarnemingsdiensten.,0,0,7.7059197876083045,7.7059197876083045,0.0
311,synonyms,Moderne schepen gebruiken radar en satellietbeelden om gevaarlijke ijsmassa's te detecteren.,Moderne schepen gebruiken radar en satellietbeelden om gevaarlijke ijsmassa's te ontdekken.,2,2,11.989014495925714,14.78702560722546,2.798011111299747
311,abbreviations,Moderne schepen gebruiken radar en satellietbeelden om gevaarlijke ijsmassa's te detecteren.,Moderne schepen gebruiken radar en satellietbeelden om gevaarlijke ijsmassa's te detecteren.,0,0,11.989014495925714,11.989014495925714,0.0
311,combined,Moderne schepen gebruiken radar en satellietbeelden om gevaarlijke ijsmassa's te detecteren.,Moderne schepen gebruiken radar en satellietbeelden om gevaarlijke ijsmassa's te ontdekken.,2,2,11.989014495925714,14.78702560722546,2.798011111299747
312,synonyms,Gletsjers zijn enorme rivieren van ijs die langzaam door valleien naar beneden bewegen.,Gletsjers zijn enorme rivieren van ijs die langzaam door valleien naar beneden bewegen.,1,1,19.535878644673474,19.535878644673474,0.0
312,abbreviations,Gletsjers zijn enorme rivieren van ijs die langzaam door valleien naar beneden bewegen.,Gletsjers zijn enorme rivieren van ijs die langzaam door valleien naar beneden bewegen.,0,0,19.535878644673474,19.535878644673474,0.0
312,combined,Gletsjers zijn enorme rivieren van ijs die langzaam door valleien naar beneden bewegen.,Gletsjers zijn enorme rivieren van ijs die langzaam door valleien naar beneden bewegen.,1,1,19.535878644673474,19.535878644673474,0.0
313,synonyms,Ze vormen zich wanneer sneeuw samenperst tot compacte ijsmassa's over duizenden jaren.,Ze vormen zich wanneer sneeuw samenperst tot compacte ijsmassa's over duizenden jaren.,0,0,13.741470789605097,13.741470789605097,0.0
313,abbreviations,Ze vormen zich wanneer sneeuw samenperst tot compacte ijsmassa's over duizenden jaren.,Ze vormen zich wanneer sneeuw samenperst tot compacte ijsmassa's over duizenden jaren.,0,0,13.741470789605097,13.741470789605097,0.0
313,combined,Ze vormen zich wanneer sneeuw samenperst tot compacte ijsmassa's over duizenden jaren.,Ze vormen zich wanneer sneeuw samenperst tot compacte ijsmassa's over duizenden jaren.,0,0,13.741470789605097,13.741470789605097,0.0
314,synonyms,Antarctica bevat ongeveer zeventig procent van al het zoete water op aarde.,Antarctica bevat ongeveer zeventig procent van al het zoete water op wereld.,1,1,2.5351826970682287,5.726334684660331,3.191151987592102
314,abbreviations,Antarctica bevat ongeveer zeventig procent van al het zoete water op aarde.,Antarctica bevat ong. zeventig pct. van al het zoete water op aarde.,2,2,2.5351826970682287,19.084606497178534,16.549423800110304
314,combined,Antarctica bevat ongeveer zeventig procent van al het zoete water op aarde.,Antarctica bevat ong. zeventig pct. van al het zoete water op wereld.,3,3,2.5351826970682287,42.32933979706517,39.79415709999694
315,synonyms,Deze ijskap is op sommige plaatsen meer dan vier kilometer dik.,Deze ijskap is op sommige plaatsen meer dan vier kilometer dik.,1,1,5.308919279332283,5.308919279332283,0.0
315,abbreviations,Deze ijskap is op sommige plaatsen meer dan vier kilometer dik.,Deze ijskap is op sommige plaatsen meer dan vier kilometer dik.,0,0,5.308919279332283,5.308919279332283,0.0
315,combined,Deze ijskap is op sommige plaatsen meer dan vier kilometer dik.,Deze ijskap is op sommige plaatsen meer dan vier kilometer dik.,1,1,5.308919279332283,5.308919279332283,0.0
316,synonyms,Groenland herbergt de op een na grootste ijsmassa ter wereld.,Groenland herbergt de op een na grootste ijsmassa ter omgeving.,1,1,2.3981739907246338,8.232023391389218,5.833849400664584
316,abbreviations,Groenland herbergt de op een na grootste ijsmassa ter wereld.,Groenland herbergt de op een na grootste ijsmassa ter wereld.,0,0,2.3981739907246338,2.3981739907246338,0.0
316,combined,Groenland herbergt de op een na grootste ijsmassa ter wereld.,Groenland herbergt de op een na grootste ijsmassa ter omgeving.,1,2,2.3981739907246338,8.232023391389218,5.833849400664584
317,synonyms,Wetenschappers bestuderen ijskernen om het klimaat van miljoenen jaren geleden te reconstrueren.,Wetenschappers bestuderen ijskernen om het klimaat van miljoenen jaren geleden te reconstrueren.,1,1,2.4622044664592106,2.4622044664592106,0.0
317,abbreviations,Wetenschappers bestuderen ijskernen om het klimaat van miljoenen jaren geleden te reconstrueren.,Wetenschappers bestuderen ijskernen om het klimaat van miljoenen jaren geleden te reconstrueren.,0,0,2.4622044664592106,2.4622044664592106,0.0
317,combined,Wetenschappers bestuderen ijskernen om het klimaat van miljoenen jaren geleden te reconstrueren.,Wetenschappers bestuderen ijskernen om het klimaat van miljoenen jaren geleden te reconstrueren.,1,1,2.4622044664592106,2.4622044664592106,0.0
318,synonyms,Luchtbellen gevangen in het ijs vertellen over de samenstelling van oude atmosferen.,Luchtbellen gevangen in het ijs vertellen over de bouw van oude atmosferen.,2,2,88.9363916366347,95.499384993567,6.56299335693231
318,abbreviations,Luchtbellen gevangen in het ijs vertellen over de samenstelling van oude atmosferen.,Luchtbellen gevangen in het ijs vertellen over de samenstelling van oude atmosferen.,0,0,88.9363916366347,88.9363916366347,0.0
318,combined,Luchtbellen gevangen in het ijs vertellen over de samenstelling van oude atmosferen.,Luchtbellen gevangen in het ijs vertellen over de bouw van oude atmosferen.,2,2,88.9363916366347,95.499384993567,6.56299335693231
319,synonyms,Deze informatie helpt klimatologen bij het begrijpen van huidige veranderingen.,Deze informatie helpt klimatologen bij het bekijken van huidige veranderingen.,1,1,12.796737179237551,21.619790076227947,8.823052896990395
319,abbreviations,Deze informatie helpt klimatologen bij het begrijpen van huidige veranderingen.,Deze informatie helpt klimatologen bij het begrijpen van huidige veranderingen.,0,0,12.796737179237551,12.796737179237551,0.0
319,combined,Deze informatie helpt klimatologen bij het begrijpen van huidige veranderingen.,Deze informatie helpt klimatologen bij het bekijken van huidige veranderingen.,1,1,12.796737179237551,21.619790076227947,8.823052896990395
320,synonyms,Gletsjers creëren unieke landschappen door rotsen en grond mee te voeren.,Gletsjers scheppen unieke landschappen door rotsen en grond mee te voeren.,1,1,66.02328899568255,83.54801025765362,17.524721261971067
320,abbreviations,Gletsjers creëren unieke landschappen door rotsen en grond mee te voeren.,Gletsjers creëren unieke landschappen door rotsen en grond mee te voeren.,0,0,66.02328899568255,66.02328899568255,0.0
320,combined,Gletsjers creëren unieke landschappen door rotsen en grond mee te voeren.,Gletsjers scheppen unieke landschappen door rotsen en grond mee te voeren.,1,1,66.02328899568255,83.54801025765362,17.524721261971067
321,synonyms,Diepe U-vormige valleien zijn kenmerkend voor gebieden waar gletsjers hebben bewogen.,Diepe U-vormige valleien zijn kenmerkend voor gebieden waar gletsjers hebben bewogen.,0,0,4.448916007310996,4.448916007310996,0.0
321,abbreviations,Diepe U-vormige valleien zijn kenmerkend voor gebieden waar gletsjers hebben bewogen.,Diepe U-vormige valleien zijn kenmerkend vr gebieden waar gletsjers hebben bewogen.,1,1,4.448916007310996,24.57044471263594,20.121528705324945
321,combined,Diepe U-vormige valleien zijn kenmerkend voor gebieden waar gletsjers hebben bewogen.,Diepe U-vormige valleien zijn kenmerkend vr gebieden waar gletsjers hebben bewogen.,1,1,4.448916007310996,24.57044471263594,20.121528705324945
322,synonyms,Morenen zijn hopen puin die door gletsjers zijn achtergelaten na hun terugtrekking.,Morenen zijn hopen puin die door gletsjers zijn achtergelaten na hun terugtrekking.,0,0,23.57298881290011,23.57298881290011,0.0
322,abbreviations,Morenen zijn hopen puin die door gletsjers zijn achtergelaten na hun terugtrekking.,Morenen zijn hopen puin die door gletsjers zijn achtergelaten na hun terugtrekking.,0,0,23.57298881290011,23.57298881290011,0.0
322,combined,Morenen zijn hopen puin die door gletsjers zijn achtergelaten na hun terugtrekking.,Morenen zijn hopen puin die door gletsjers zijn achtergelaten na hun terugtrekking.,0,0,23.57298881290011,23.57298881290011,0.0
323,synonyms,De blauwe kleur van gletsjers ontstaat door de dichtheid van het gecomprimeerde ijs.,De blauwe tint van gletsjers ontstaat door de dichtheid van het gecomprimeerde ijs.,2,2,3.252251086754431,6.618941151080821,3.36669006432639
323,abbreviations,De blauwe kleur van gletsjers ontstaat door de dichtheid van het gecomprimeerde ijs.,De blauwe kleur van gletsjers ontstaat door de dichtheid v.h. gecomprimeerde ijs.,1,1,3.252251086754431,6.81633183085383,3.564080744099399
323,combined,De blauwe kleur van gletsjers ontstaat door de dichtheid van het gecomprimeerde ijs.,De blauwe tint van gletsjers ontstaat door de dichtheid van het gecomprimeerde ijs.,3,3,3.252251086754431,6.618941151080821,3.36669006432639
324,synonyms,Dit dichte ijs absorbeert alle kleuren behalve blauw dat wordt weerkaatst.,Dit dichte ijs absorbeert alle kleuren behalve blauw dat wordt weerkaatst.,0,0,10.378571865128526,10.378571865128526,0.0
324,abbreviations,Dit dichte ijs absorbeert alle kleuren behalve blauw dat wordt weerkaatst.,Dit dichte ijs absorbeert alle kleuren behalve blauw dat wordt weerkaatst.,0,0,10.378571865128526,10.378571865128526,0.0
324,combined,Dit dichte ijs absorbeert alle kleuren behalve blauw dat wordt weerkaatst.,Dit dichte ijs absorbeert alle kleuren behalve blauw dat wordt weerkaatst.,0,0,10.378571865128526,10.378571865128526,0.0
325,synonyms,Kalveren is de term voor het proces waarbij ijsbergen van gletsjers afbreken.,Kalveren is de term voor het proces waarbij ijsbergen van gletsjers afbreken.,0,0,12.54248498131969,12.54248498131969,0.0
325,abbreviations,Kalveren is de term voor het proces waarbij ijsbergen van gletsjers afbreken.,Kalveren is de term vr het proces waarbij ijsbergen van gletsjers afbreken.,1,1,12.54248498131969,76.56320054053356,64.02071555921387
325,combined,Kalveren is de term voor het proces waarbij ijsbergen van gletsjers afbreken.,Kalveren is de term vr het proces waarbij ijsbergen van gletsjers afbreken.,1,1,12.54248498131969,76.56320054053356,64.02071555921387
326,synonyms,Dit spectaculaire gebeuren gaat gepaard met luid gedonder en enorme golven.,Dit spectaculaire gebeuren gaat gepaard met luid gedonder en enorme golven.,1,1,2.9222076546929325,2.9222076546929325,0.0
326,abbreviations,Dit spectaculaire gebeuren gaat gepaard met luid gedonder en enorme golven.,Dit spectaculaire gebeuren gaat gepaard met luid gedonder en enorme golven.,0,0,2.9222076546929325,2.9222076546929325,0.0
326,combined,Dit spectaculaire gebeuren gaat gepaard met luid gedonder en enorme golven.,Dit spectaculaire gebeuren gaat gepaard met luid gedonder en enorme golven.,1,1,2.9222076546929325,2.9222076546929325,0.0
327,synonyms,Toeristen reizen speciaal naar plekken als Alaska om dit fenomeen te aanschouwen.,Toeristen reizen speciaal naar plekken als Alaska om dit fenomeen te aanschouwen.,2,2,4.698238091459194,4.698238091459194,0.0
327,abbreviations,Toeristen reizen speciaal naar plekken als Alaska om dit fenomeen te aanschouwen.,Toeristen reizen speciaal naar plekken als Alaska om dit fenomeen te aanschouwen.,0,0,4.698238091459194,4.698238091459194,0.0
327,combined,Toeristen reizen speciaal naar plekken als Alaska om dit fenomeen te aanschouwen.,Toeristen reizen speciaal naar plekken als Alaska om dit fenomeen te aanschouwen.,2,2,4.698238091459194,4.698238091459194,0.0
328,synonyms,IJsbergen kunnen verschillende vormen aannemen afhankelijk van hun oorsprong en slijtage.,IJsbergen kunnen verschillende vormen aannemen afhankelijk van hun oorsprong en slijtage.,2,2,13.313078689571029,13.313078689571029,0.0
328,abbreviations,IJsbergen kunnen verschillende vormen aannemen afhankelijk van hun oorsprong en slijtage.,IJsbergen kunnen verschillende vormen aannemen afhankelijk van hun oorsprong en slijtage.,1,1,13.313078689571029,13.313078689571029,0.0
328,combined,IJsbergen kunnen verschillende vormen aannemen afhankelijk van hun oorsprong en slijtage.,IJsbergen kunnen verschillende vormen aannemen afh. van hun oorsprong en slijtage.,3,3,13.313078689571029,176.8494066705895,163.53632798101847
329,synonyms,Tafelvormige ijsbergen zijn vaak afkomstig van de grote ijskappen van Antarctica.,Tafelvormige ijsbergen zijn vaak afkomstig van de grote ijskappen van Antarctica.,0,0,5.092476078441445,5.092476078441445,0.0
329,abbreviations,Tafelvormige ijsbergen zijn vaak afkomstig van de grote ijskappen van Antarctica.,Tafelvormige ijsbergen zijn vaak afkomstig v.d. grote ijskappen van Antarctica.,1,1,5.092476078441445,15.009740157475546,9.917264079034101
329,combined,Tafelvormige ijsbergen zijn vaak afkomstig van de grote ijskappen van Antarctica.,Tafelvormige ijsbergen zijn vaak afkomstig v.d. grote ijskappen van Antarctica.,1,1,5.092476078441445,15.009740157475546,9.917264079034101
330,synonyms,Deze platte massa's kunnen honderden kilometers lang zijn en jaren drijven.,Deze platte massa's kunnen honderden kilometers lang zijn en jaren drijven.,0,0,16.226194231547602,16.226194231547602,0.0
330,abbreviations,Deze platte massa's kunnen honderden kilometers lang zijn en jaren drijven.,Deze platte massa's kunnen honderden kilometers lang zijn en jaren drijven.,0,0,16.226194231547602,16.226194231547602,0.0
330,combined,Deze platte massa's kunnen honderden kilometers lang zijn en jaren drijven.,Deze platte massa's kunnen honderden kilometers lang zijn en jaren drijven.,0,0,16.226194231547602,16.226194231547602,0.0
331,synonyms,Pinnacle-ijsbergen hebben puntige toppen door ongelijke smelting en erosie.,Pinnacle-ijsbergen bezitten puntige toppen door ongelijke smelting en erosie.,1,1,11.809491665023698,16.257079987962097,4.447588322938399
331,abbreviations,Pinnacle-ijsbergen hebben puntige toppen door ongelijke smelting en erosie.,Pinnacle-ijsbergen hebben puntige toppen door ongelijke smelting en erosie.,0,0,11.809491665023698,11.809491665023698,0.0
331,combined,Pinnacle-ijsbergen hebben puntige toppen door ongelijke smelting en erosie.,Pinnacle-ijsbergen bezitten puntige toppen door ongelijke smelting en erosie.,1,1,11.809491665023698,16.257079987962097,4.447588322938399
332,synonyms,De temperatuur van oceaanwater bepaalt hoe snel een ijsberg smelt.,De temperatuur van oceaanwater bepaalt hoe snel een ijsberg smelt.,0,0,3.682064804113017,3.682064804113017,0.0
332,abbreviations,De temperatuur van oceaanwater bepaalt hoe snel een ijsberg smelt.,De temperatuur van oceaanwater bepaalt hoe snel een ijsberg smelt.,0,0,3.682064804113017,3.682064804113017,0.0
332,combined,De temperatuur van oceaanwater bepaalt hoe snel een ijsberg smelt.,De temperatuur van oceaanwater bepaalt hoe snel een ijsberg smelt.,0,0,3.682064804113017,3.682064804113017,0.0
333,synonyms,Warme stromingen kunnen ijsbergen sneller doen smelten dan koude poolwateren.,Warme stromingen kunnen ijsbergen sneller doen smelten dan koude poolwateren.,2,2,3.540107946945771,3.540107946945771,0.0
333,abbreviations,Warme stromingen kunnen ijsbergen sneller doen smelten dan koude poolwateren.,Warme stromingen kunnen ijsbergen sneller doen smelten dan koude poolwateren.,0,0,3.540107946945771,3.540107946945771,0.0
333,combined,Warme stromingen kunnen ijsbergen sneller doen smelten dan koude poolwateren.,Warme stromingen kunnen ijsbergen sneller doen smelten dan koude poolwateren.,2,2,3.540107946945771,3.540107946945771,0.0
334,synonyms,Sommige ijsbergen drijven duizenden kilometers voordat ze volledig zijn gesmolten.,Sommige ijsbergen drijven duizenden kilometers voordat ze volledig zijn gesmolten.,1,1,3.795640763089143,3.795640763089143,0.0
334,abbreviations,Sommige ijsbergen drijven duizenden kilometers voordat ze volledig zijn gesmolten.,Sommige ijsbergen drijven duizenden kilometers voordat ze volledig zijn gesmolten.,0,0,3.795640763089143,3.795640763089143,0.0
334,combined,Sommige ijsbergen drijven duizenden kilometers voordat ze volledig zijn gesmolten.,Sommige ijsbergen drijven duizenden kilometers voordat ze volledig zijn gesmolten.,1,1,3.795640763089143,3.795640763089143,0.0
335,synonyms,Ze brengen koud zoet water naar warmere gebieden en beïnvloeden oceaancirculatie.,Ze brengen koud zoet water naar warmere gebieden en beïnvloeden oceaancirculatie.,1,1,32.80763151160367,32.80763151160367,0.0
335,abbreviations,Ze brengen koud zoet water naar warmere gebieden en beïnvloeden oceaancirculatie.,Ze brengen koud zoet water naar warmere gebieden en beïnvloeden oceaancirculatie.,0,0,32.80763151160367,32.80763151160367,0.0
335,combined,Ze brengen koud zoet water naar warmere gebieden en beïnvloeden oceaancirculatie.,Ze brengen koud zoet water naar warmere gebieden en beïnvloeden oceaancirculatie.,1,1,32.80763151160367,32.80763151160367,0.0
336,synonyms,Planken zijn voorstellen geweest om ijsbergen te slepen naar droge gebieden voor drinkwater.,Planken zijn voorstellen geweest om ijsbergen te slepen naar droge gebieden voor drinkwater.,1,1,39.6852196135721,39.6852196135721,0.0
336,abbreviations,Planken zijn voorstellen geweest om ijsbergen te slepen naar droge gebieden voor drinkwater.,Planken zijn voorstellen geweest om ijsbergen te slepen naar droge gebieden voor drinkwater.,1,1,39.6852196135721,39.6852196135721,0.0
336,combined,Planken zijn voorstellen geweest om ijsbergen te slepen naar droge gebieden voor drinkwater.,Planken zijn voorstellen geweest om ijsbergen te slepen naar droge gebieden vr drinkwater.,2,2,39.6852196135721,133.33684397565654,93.65162436208443
337,synonyms,Deze ambitieuze ideeën bleken tot nu toe technisch en economisch onhaalbaar.,Deze ambitieuze ideeën bleken tot nu toe technisch en economisch onhaalbaar.,0,0,8.518664513004492,8.518664513004492,0.0
337,abbreviations,Deze ambitieuze ideeën bleken tot nu toe technisch en economisch onhaalbaar.,Deze ambitieuze ideeën bleken tot nu toe technisch en economisch onhaalbaar.,0,0,8.518664513004492,8.518664513004492,0.0
337,combined,Deze ambitieuze ideeën bleken tot nu toe technisch en economisch onhaalbaar.,Deze ambitieuze ideeën bleken tot nu toe technisch en economisch onhaalbaar.,0,0,8.518664513004492,8.518664513004492,0.0
338,synonyms,Klimaatverandering veroorzaakt een versnelde terugtrekking van gletsjers wereldwijd.,Klimaatverandering veroorzaakt een versnelde terugtrekking van gletsjers wereldwijd.,0,0,6.58747243167064,6.58747243167064,0.0
338,abbreviations,Klimaatverandering veroorzaakt een versnelde terugtrekking van gletsjers wereldwijd.,Klimaatverandering veroorzaakt een versnelde terugtrekking van gletsjers wereldwijd.,0,0,6.58747243167064,6.58747243167064,0.0
338,combined,Klimaatverandering veroorzaakt een versnelde terugtrekking van gletsjers wereldwijd.,Klimaatverandering veroorzaakt een versnelde terugtrekking van gletsjers wereldwijd.,0,0,6.58747243167064,6.58747243167064,0.0
339,synonyms,IJskappen verliezen jaarlijks miljarden tonnen ijs aan smelting en kalveren.,IJskappen verliezen jaarlijks miljarden tonnen ijs aan smelting en kalveren.,0,0,97.59588334486553,97.59588334486553,0.0
339,abbreviations,IJskappen verliezen jaarlijks miljarden tonnen ijs aan smelting en kalveren.,IJskappen verliezen jaarlijks miljarden tonnen ijs aan smelting en kalveren.,0,0,97.59588334486553,97.59588334486553,0.0
339,combined,IJskappen verliezen jaarlijks miljarden tonnen ijs aan smelting en kalveren.,IJskappen verliezen jaarlijks miljarden tonnen ijs aan smelting en kalveren.,0,0,97.59588334486553,97.59588334486553,0.0
340,synonyms,Deze ontwikkeling draagt bij aan stijgende zeespiegels over de hele wereld.,Deze groei draagt bij aan stijgende zeespiegels over de hele omgeving.,2,2,2.410840418793512,8.01116357057372,5.6003231517802075
340,abbreviations,Deze ontwikkeling draagt bij aan stijgende zeespiegels over de hele wereld.,Deze ontwikkeling draagt bij aan stijgende zeespiegels over de hele wereld.,0,0,2.410840418793512,2.410840418793512,0.0
340,combined,Deze ontwikkeling draagt bij aan stijgende zeespiegels over de hele wereld.,Deze groei draagt bij aan stijgende zeespiegels over de hele omg..,2,3,2.410840418793512,19.643526040516164,17.232685621722652
341,synonyms,Kustgebieden en eilanden worden bedreigd door het toenemende waterpeil.,Kustgebieden en eilanden worden bedreigd door het toenemende waterpeil.,0,0,6.2140800215004175,6.2140800215004175,0.0
341,abbreviations,Kustgebieden en eilanden worden bedreigd door het toenemende waterpeil.,Kustgebieden en eilanden worden bedreigd door het toenemende waterpeil.,0,0,6.2140800215004175,6.2140800215004175,0.0
341,combined,Kustgebieden en eilanden worden bedreigd door het toenemende waterpeil.,Kustgebieden en eilanden worden bedreigd door het toenemende waterpeil.,0,0,6.2140800215004175,6.2140800215004175,0.0
